Title	Author	DOI	Link DOI	ACM	IEEE	SCOPUS
source code files as structured documents	Maletic, J.I., Collard, M.L., Marcus, A.	10.1109/WPC.2002.1021351	https://doi.org/10.1109/WPC.2002.1021351			https://www.scopus.com/inward/record.url?eid=2-s2.0-84948701754&partnerID=40&md5=4f56f9f4a0235d96199f36089dbcc261
source code identifier splitting using yahoo image and web search engine	Ashish Sureka	10.1145/2384416.2384417	https://doi.org/10.1145/2384416.2384417	https://dl.acm.org/doi/10.1145/2384416.2384417		https://www.scopus.com/inward/record.url?eid=2-s2.0-84869760971&partnerID=40&md5=c09b1659f273db14490977b37b651c90
source code management system for elearning based programming education	Ji, J.-H., Park, S.-H., Woo, G., Cho, H.-G.	10.1109/ICDIM.2007.4444250	https://doi.org/10.1109/ICDIM.2007.4444250			https://www.scopus.com/inward/record.url?eid=2-s2.0-50149103783&partnerID=40&md5=2a063dfd10fa102615598a8d497ad3ce
source code retrieval for bug localization using bug report	K. E. E. Swe; H. M. Oo	10.1109/ICCP48234.2019.8959535	https://doi.org/10.1109/ICCP48234.2019.8959535		https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8959535	https://www.scopus.com/inward/record.url?eid=2-s2.0-85079231685&partnerID=40&md5=b46dcb91efbc68ead9cc8a8e8fe357de
source code retrieval for bug localization using latent dirichlet allocation	Stacy K. Lukins, Nicholas A. Kraft, Letha H. Etzkorn	10.1109/WCRE.2008.33	https://doi.org/10.1109/WCRE.2008.33	https://dl.acm.org/doi/10.1109/WCRE.2008.33	https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4656405	
source codebased contextsensitive dynamic slicing of web applications	Singh, J., Mohapatra, D.P.	10.1504/IJICT.2019.103203	https://doi.org/10.1504/IJICT.2019.103203			https://www.scopus.com/inward/record.url?eid=2-s2.0-85074128283&partnerID=40&md5=9c5d50dc37f3f0b33e91f2e494de56a7
source model analysis using the jjtraveler visitor combinator framework	Van Deursen, A., Visser, J.	10.1002/spe.616	https://doi.org/10.1002/spe.616			https://www.scopus.com/inward/record.url?eid=2-s2.0-8344261560&partnerID=40&md5=8bb7804ac5a348f1ab6567751d1525de
sourcecode comprehension tasks supported by uml design models	Carmine Gravino, Giuseppe Scanniello, Genoveffa Tortora	10.1016/j.jvlc.2014.12.004	https://doi.org/10.1016/j.jvlc.2014.12.004	https://dl.acm.org/doi/10.1016/j.jvlc.2014.12.004		
sourcecode comprehension tasks supported by uml design models results from a controlled experiment and a differentiated replication	Gravino, C., Scanniello, G., Tortora, G.	10.1016/j.jvlc.2014.12.004	https://doi.org/10.1016/j.jvlc.2014.12.004			https://www.scopus.com/inward/record.url?eid=2-s2.0-84920742499&partnerID=40&md5=81487d4611c94b1a69222b540223c49f
sourcelevel energy consumption estimation for cloud computing tasks	H. Liu; F. Yan; S. Zhang; T. Xiao; J. Song	10.1109/ACCESS.2017.2778309	https://doi.org/10.1109/ACCESS.2017.2778309		https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8123619	https://www.scopus.com/inward/record.url?eid=2-s2.0-85037614810&partnerID=40&md5=be7e9b1de9211757d50a5a6d60db34d1
sourcelevel execution time estimation of c programs	Brandolese, C., Fornaciari, W., Salice, F., Sciuto, D.	10.1145/371636.371694	https://doi.org/10.1145/371636.371694			https://www.scopus.com/inward/record.url?eid=2-s2.0-0034832196&partnerID=40&md5=2f56baeb44ba8ee8d49f034418f308cb
sourceminer a multiperspective software visualization environment	Carneiro, G.D.F., De Mendonça, M.G.		https://doi.org/			https://www.scopus.com/inward/record.url?eid=2-s2.0-84887738592&partnerID=40&md5=bd119e6d36eb727ce51c41fc65945c49
sourceminer evolution a tool for supporting feature evolution comprehension	Renato L. Novais, Camila Nunes, Alessandro Garcia, Manoel Mendonça	10.1109/ICSM.2013.83	https://doi.org/10.1109/ICSM.2013.83	https://dl.acm.org/doi/10.1109/ICSM.2013.83	https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6676944	https://www.scopus.com/inward/record.url?eid=2-s2.0-84891699904&partnerID=40&md5=a464530b67e4a2be56ef94da5f4bb089
sourceminer towards an extensible multiperspective software visualization environment	de Figueiredo Carneiro, G., de Mendonça Neto, M.G.	10.1007/978-3-319-09492-2_15	https://doi.org/10.1007/978-3-319-09492-2_15			https://www.scopus.com/inward/record.url?eid=2-s2.0-84927713371&partnerID=40&md5=b2b0779bd2713ebc47dae8671ce06260
sourcerer mining and searching internetscale software repositories	Erik Linstead, Sushil Bajracharya, Trung Ngo, Paul Rigor, Cristina Lopes, Pierre Baldi	10.1007/s10618-008-0118-x	https://doi.org/10.1007/s10618-008-0118-x	https://dl.acm.org/doi/10.1007/s10618-008-0118-x		https://www.scopus.com/inward/record.url?eid=2-s2.0-60849125713&partnerID=40&md5=9a6d4a4089bfc73c287d4f7a12a47d48
spacetimefrequency codes in mbofdm uwb communications advanced order8 stfc and its performance	Tran, L.C., Mertins, A., Dutkiewicz, E., Huang, X.	10.1109/ISCIT.2007.4392049	https://doi.org/10.1109/ISCIT.2007.4392049			https://www.scopus.com/inward/record.url?eid=2-s2.0-46749146223&partnerID=40&md5=5e1f5dde8d70aa771df134e42a061c6f
spape a semanticpreserving amorphous procedure extraction method for nearmiss clones	Bian, Y., Koru, G., Su, X., Ma, P.	10.1016/j.jss.2013.03.061	https://doi.org/10.1016/j.jss.2013.03.061			https://www.scopus.com/inward/record.url?eid=2-s2.0-84880180325&partnerID=40&md5=08fc02b6759af6d409bee3a8cbe0c6a8
spatial locality based identifier name recommendation	Kasegn, S.A., Abebe, S.L.	10.1109/ICT4DA53266.2021.9672214	https://doi.org/10.1109/ICT4DA53266.2021.9672214			https://www.scopus.com/inward/record.url?eid=2-s2.0-85125357048&partnerID=40&md5=744092eb6a47d24d16faaaff35f9c194
specfuscator evaluating branch removal as a spectre mitigation	Schwarzl, M., Canella, C., Gruss, D., Schwarz, M.	10.1007/978-3-662-64322-8_14	https://doi.org/10.1007/978-3-662-64322-8_14			https://www.scopus.com/inward/record.url?eid=2-s2.0-85118921415&partnerID=40&md5=76addcd3e7426348fda5a6a708c15861
special issue on information retrieval for program comprehension	Letha Etzkorn, Tim Menzies	10.1007/s10664-008-9097-1	https://doi.org/10.1007/s10664-008-9097-1	https://dl.acm.org/doi/10.1007/s10664-008-9097-1		https://www.scopus.com/inward/record.url?eid=2-s2.0-58549104718&partnerID=40&md5=7a9dfa08b1fe0e21dd68fc211296fac0
special issue on program comprehension	Michael W. Godfrey, Arie Deursen	10.1007/s10664-014-9329-5	https://doi.org/10.1007/s10664-014-9329-5	https://dl.acm.org/doi/10.1007/s10664-014-9329-5		
specialization of inductively sequential functional logic programs	Alpuente, M., Hanus, M., Lucas, S., Vidal, G.	10.1145/317765.317910	https://doi.org/10.1145/317765.317910			https://www.scopus.com/inward/record.url?eid=2-s2.0-0008911609&partnerID=40&md5=2a05d95e058b0d5eed745539afea8130
specialization patterns	Schultz, U.P., Lawall, J.I., Consel, C.	10.1109/ASE.2000.873664	https://doi.org/10.1109/ASE.2000.873664			https://www.scopus.com/inward/record.url?eid=2-s2.0-3042849794&partnerID=40&md5=beffa466edfb5c8ef73901ffd9798017
specification mining in concurrent and distributed systems	Kumar, S.	10.1145/1985793.1986029	https://doi.org/10.1145/1985793.1986029			https://www.scopus.com/inward/record.url?eid=2-s2.0-79959908809&partnerID=40&md5=6d368f33f9230eb97ea977ee0bd2207f
specification oriented switching program structure.	Kondo, Fumio, Nakabayashi, Isao, Tamura, Tomoyuki		https://doi.org/			https://www.scopus.com/inward/record.url?eid=2-s2.0-0020979457&partnerID=40&md5=8934013cf42057dac0ddedd850683215
specification, verification, and synthesis using extended state machines with callbacks	Fowze, F., Yavuz, T.	10.1109/MEMCOD.2016.7797752	https://doi.org/10.1109/MEMCOD.2016.7797752			https://www.scopus.com/inward/record.url?eid=2-s2.0-85010735697&partnerID=40&md5=f31f9bc5e1e6cc175ad924ea016f5a8d
specifying and automatically generating a specialization tool for fortran 90	Sandrine Blazy	10.1023/A%3A1026594220718	https://doi.org/10.1023/A%3A1026594220718	https://dl.acm.org/doi/10.1023/A%3A1026594220718		
specifying dynamic analyses by extending language semantics	Lienhard, A., Gîrba, T., Nierstrasz, O.	10.1109/TSE.2011.38	https://doi.org/10.1109/TSE.2011.38			https://www.scopus.com/inward/record.url?eid=2-s2.0-84861840303&partnerID=40&md5=bdda2a37e9b24085c136250bf8f4c76f
specifying program structure through sequence relationships	Tony Middleton	10.1145/954627.954631	https://doi.org/10.1145/954627.954631	https://dl.acm.org/doi/10.1145/954627.954631		https://www.scopus.com/inward/record.url?eid=2-s2.0-84976658857&partnerID=40&md5=6d24b0cfb4ba1d0d8d21746ee4ed8fc6
spectrally efficient alamouti code structure in asynchronous cooperative systems	M. Rahmati; T. M. Duman	10.1109/LSP.2014.2308296	https://doi.org/10.1109/LSP.2014.2308296		https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6747969	https://www.scopus.com/inward/record.url?eid=2-s2.0-84897827562&partnerID=40&md5=b66a0021e8dcdc5d8b28cbf836dc9c9d
speculative analysis for quality assessment of code comments	Rani, P.	10.1109/ICSE-Companion52605.2021.00132	https://doi.org/10.1109/ICSE-Companion52605.2021.00132			https://www.scopus.com/inward/record.url?eid=2-s2.0-85115679677&partnerID=40&md5=936e9aa43aef9a8c1ed72fb265a056c1
spesctranslator towards automatically smart legal contract conversion for blockchainbased auction services	Chen, E., Qin, B., Zhu, Y., Song, W., Wang, S., Chu, W.C., Yau, S.S.	10.1109/TSC.2021.3077291	https://doi.org/10.1109/TSC.2021.3077291			https://www.scopus.com/inward/record.url?eid=2-s2.0-85105856464&partnerID=40&md5=a2875ad7ad1f780a0552ca060eeffe67
spinal tap high level analysis for heavy metal systems	Singh, N., Pucsek, D., Wall, J., Gibbs, C., Salois, M., Coady, Y.	10.1109/PACRIM.2011.6033012	https://doi.org/10.1109/PACRIM.2011.6033012			https://www.scopus.com/inward/record.url?eid=2-s2.0-80054757531&partnerID=40&md5=387dde906c589eb81ae09b709114f7fb
spotter towards a unified search interface in ides	Syrel, A., Chiş, A., Gîrba, T., Kubelka, J., Nierstrasz, O., Reichhart, S.	10.1145/2814189.2817269	https://doi.org/10.1145/2814189.2817269			https://www.scopus.com/inward/record.url?eid=2-s2.0-84960407424&partnerID=40&md5=949f9adc8cfd67d42b370732d191207a
spotting familiar code snippet structures for program comprehension	Venkatesh Vinayakarao	10.1145/2786805.2807560	https://doi.org/10.1145/2786805.2807560	https://dl.acm.org/doi/10.1145/2786805.2807560		https://www.scopus.com/inward/record.url?eid=2-s2.0-84960369125&partnerID=40&md5=962cebb679ae4ae81f8bd05560b5bdff
spreading knowledge about gnutella a case study in understanding netcentric applications	Tilley, S., DeSouza, M.	10.1109/WPC.2001.921730	https://doi.org/10.1109/WPC.2001.921730			https://www.scopus.com/inward/record.url?eid=2-s2.0-84951140455&partnerID=40&md5=bef1f4073dc8710200886c1eb276e692
spy a flexible code profiling framework	Bergel, A., Bañados, F., Robbes, R., Röthlisberger, D.	10.1016/j.cl.2011.10.002	https://doi.org/10.1016/j.cl.2011.10.002			https://www.scopus.com/inward/record.url?eid=2-s2.0-82455203884&partnerID=40&md5=76ec69b2681e642f826bdc8392da3d95
srcclone detecting code clones via decompositional slicing	Alomari, H.W., Stephan, M.	10.1145/3387904.3389271	https://doi.org/10.1145/3387904.3389271			https://www.scopus.com/inward/record.url?eid=2-s2.0-85091931887&partnerID=40&md5=a653d384af1aa19ffdd93bda9b968d43
ssi properties revisited	Benoit Boissinot, Philip Brisk, Alain Darte, Fabrice Rastello	10.1145/2180887.2180898	https://doi.org/10.1145/2180887.2180898	https://dl.acm.org/doi/10.1145/2180887.2180898		https://www.scopus.com/inward/record.url?eid=2-s2.0-84863974465&partnerID=40&md5=c51a7cc14b2f8c457eb2a800db8b4a3b
stan towards describing bytecodes of smart contract	X. Li; T. Chen; X. Luo; T. Zhang; L. Yu; Z. Xu	10.1109/QRS51102.2020.00045	https://doi.org/10.1109/QRS51102.2020.00045		https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9282282	https://www.scopus.com/inward/record.url?eid=2-s2.0-85097585973&partnerID=40&md5=4f5c9a2ff0e91b22792847b122578add
state constraints and pathwise decomposition of programs	Huang, J.C.	10.1109/32.57625	https://doi.org/10.1109/32.57625			https://www.scopus.com/inward/record.url?eid=2-s2.0-0025471359&partnerID=40&md5=4c643ebe6bface52c16f51d226089baf
state profiling of internal variables	Masri, W., Daou, J., Assi, R.A.	10.1109/ICSTW.2014.37	https://doi.org/10.1109/ICSTW.2014.37			https://www.scopus.com/inward/record.url?eid=2-s2.0-84903589646&partnerID=40&md5=10d25a54f66e6963d2f045e5dd41cbc3
static analysis for inference of explicit information flow	Liu, Y., Milanova, A.	10.1145/1512475.1512486	https://doi.org/10.1145/1512475.1512486			https://www.scopus.com/inward/record.url?eid=2-s2.0-77950588165&partnerID=40&md5=f7acf641706704b39d84174da35e0039
static analysis for program understanding and debugging	Gaugne, Ronan		https://doi.org/			https://www.scopus.com/inward/record.url?eid=2-s2.0-0031383281&partnerID=40&md5=eef934a3cb8e811496c95543376585b3
static analysis for understanding shared objects in open concurrent java programs	Milanova, A., Liu, Y.	10.1109/WCRE.2010.14	https://doi.org/10.1109/WCRE.2010.14			https://www.scopus.com/inward/record.url?eid=2-s2.0-78650637287&partnerID=40&md5=3b7c8746c1d88cadecb7d6dcba17b4b9
static analysis of dataintensive applications	Nagy, C.	10.1109/CSMR.2013.66	https://doi.org/10.1109/CSMR.2013.66			https://www.scopus.com/inward/record.url?eid=2-s2.0-84877247564&partnerID=40&md5=0037dcb9d41d2632e939bb7d0acd0a47
static and dynamic attribute slicing tool for objectoriented programs	Lydia, M.S., Srinath, I., Gyani, J.	10.1145/1741906.1742073	https://doi.org/10.1145/1741906.1742073			https://www.scopus.com/inward/record.url?eid=2-s2.0-77952361714&partnerID=40&md5=c20c6b55ebf5bd5439931ed339b9132a
static and dynamic distance metrics for featurebased code analysis	W.Eric Wong, Swapna Gokhale	10.1016/j.jss.2004.02.029	https://doi.org/10.1016/j.jss.2004.02.029	https://dl.acm.org/doi/10.1016/j.jss.2004.02.029		https://www.scopus.com/inward/record.url?eid=2-s2.0-8344264619&partnerID=40&md5=f4bf98ff6a76baa964b9151fefdb7d57
static code analysis of iec 611313 programs comprehensive tool support and experiences from largescale industrial application	Prahofer, H., Angerer, F., Ramler, R., Grillenberger, F.	10.1109/TII.2016.2604760	https://doi.org/10.1109/TII.2016.2604760			https://www.scopus.com/inward/record.url?eid=2-s2.0-85027722320&partnerID=40&md5=25c25209aae3ed9fd28ac5961206d4e8
static information flow analysis with handling of implicit flows and a study on effects of implicit flows vs explicit flows	Liu, Y., Milanova, A.	10.1109/CSMR.2010.26	https://doi.org/10.1109/CSMR.2010.26			https://www.scopus.com/inward/record.url?eid=2-s2.0-79952686748&partnerID=40&md5=38d7a7458cd12db0c313a04fbd8bff92
static program analysis for java card applets	Almaliotis, V., Loizidis, A., Katsaros, P., Louridas, P., Spinellis, D.	10.1007/978-3-540-85893-5_2	https://doi.org/10.1007/978-3-540-85893-5_2			https://www.scopus.com/inward/record.url?eid=2-s2.0-52949098012&partnerID=40&md5=affd74430359aded39d987280faca66f
static stackpreserving intraprocedural slicing of webassembly binaries	Stievenart, Q., Binkley, D.W., De Roover, C.	10.1145/3510003.3510070	https://doi.org/10.1145/3510003.3510070			https://www.scopus.com/inward/record.url?eid=2-s2.0-85133496958&partnerID=40&md5=399cc5d28597cd04f067229fcd98be26
static trace extraction	Eisenbarth, T., Koschke, R., Vogel, G.	10.1109/WCRE.2002.1173071	https://doi.org/10.1109/WCRE.2002.1173071			https://www.scopus.com/inward/record.url?eid=2-s2.0-84952934494&partnerID=40&md5=fc5a36412dcc85c62334302051f83305
staticgen static generation of uml sequence diagrams	Alvin, C., Peterson, B., Mukhopadhyay, S.	10.1007/978-3-662-54494-5_10	https://doi.org/10.1007/978-3-662-54494-5_10			https://www.scopus.com/inward/record.url?eid=2-s2.0-85016412693&partnerID=40&md5=53efba8e7e1bf29d34942cf38ed27793
statistical estimates for appearances of parallel stuctures in sequential programs	Voevodin, Vl.V.		https://doi.org/			https://www.scopus.com/inward/record.url?eid=2-s2.0-0026154001&partnerID=40&md5=84dc74fbf4b27e1a4c9d3486e4dbc647
storage and transmission of information using grey level qr (quickresponse) code structure	A. H. Tank; M. M. Unde; B. J. Patel; P. Raskar	10.1109/CASP.2016.7746204	https://doi.org/10.1109/CASP.2016.7746204		https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7746204	https://www.scopus.com/inward/record.url?eid=2-s2.0-85004074791&partnerID=40&md5=39831d643ac02af9a19b94ac8155f336
stratified sampling of execution traces execution phases serving as strata	Heidar Pirzadeh, Sara Shanian, Abdelwahab Hamou-Lhadj, Luay Alawneh, Arya Shafiee	10.1016/j.scico.2012.11.002	https://doi.org/10.1016/j.scico.2012.11.002	https://dl.acm.org/doi/10.1016/j.scico.2012.11.002		https://www.scopus.com/inward/record.url?eid=2-s2.0-84878244257&partnerID=40&md5=2a5f33f3d454624554f623771f7c27cd
strawberries are nuts	Frey, T., Gelhausen, M.	10.1145/1984642.1984652	https://doi.org/10.1145/1984642.1984652			https://www.scopus.com/inward/record.url?eid=2-s2.0-79959419884&partnerID=40&md5=9299a2eb736a5459bd75cbe5b4241c9e
striffs architectural component diagrams for code reviews	M. Fadhel; E. Sekerinski	10.1109/ICCQ51190.2021.9392939	https://doi.org/10.1109/ICCQ51190.2021.9392939		https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9392939	https://www.scopus.com/inward/record.url?eid=2-s2.0-85104610713&partnerID=40&md5=5376d25b1da81d655e82366ceb89252b
string analysis for x86 binaries	Christodorescu, M., Kidd, N., Goh, W.-H.	10.1145/1108792.1108814	https://doi.org/10.1145/1108792.1108814			https://www.scopus.com/inward/record.url?eid=2-s2.0-84866655092&partnerID=40&md5=fc9e6bfc1aca80b997a96be653248cd9
